,Harsh Acceleration,Harsh Breaking,Battery level,vehicle distance,Torque,TCO Vehicle Speed,Fuel Rate Avg,Total Fuel consumption,Fuel Primary Tank,Battery Voltage,Transmission current gear,Catalyst tank level,coolant temperature,Engine on,Engine Oil Pressure,Oil Temperature,Engine speed,break pedal,Malfunction lamp status,Amber warning lamp status,Red stop lamp status,DTC,time
0,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 00:06:23
1,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 00:21:25
2,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 00:23:01
3,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 00:25:36
4,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 00:40:38
5,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 00:55:39
6,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 01:10:42
7,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 01:25:43
8,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 01:40:44
9,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 01:55:46
10,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 02:10:48
11,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 02:25:49
12,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 02:40:51
13,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 02:55:52
14,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 03:10:55
15,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 03:25:56
16,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 03:40:57
17,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 03:55:59
18,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 04:11:01
19,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 04:26:02
20,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 04:41:04
21,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 04:56:05
22,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 05:11:07
23,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 05:26:09
24,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 05:41:10
25,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 05:56:12
26,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 06:11:13
27,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 06:26:15
28,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 06:41:17
29,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 06:56:18
30,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 07:11:20
31,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 07:26:22
32,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 07:41:23
33,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 07:56:25
34,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:11:26
35,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:26:28
36,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:31:50
37,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:31:52
38,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 08:32:12
39,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,65.6 %,25 °C,1782.27 H,0 BAR,26.1 °C,0 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 08:32:32
40,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 08:32:52
41,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Not,Not,Not,,2023-12-01 08:33:11
42,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,65.6 %,25 °C,1782.27 H,0 BAR,26.2 °C,0 Rpm,On,Not,Not,Not,9FFFB,2023-12-01 08:33:31
43,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,65.6 %,25 °C,1782.27 H,0 BAR,26.2 °C,0 Rpm,On,Not,Not,Not,9FFFB,2023-12-01 08:33:51
44,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,66.4 %,25 °C,1782.27 H,0 BAR,26.2 °C,0 Rpm,On,Not,Not,Not,13938,2023-12-01 08:34:12
45,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,67.2 %,25 °C,1782.27 H,0 BAR,26.1 °C,0 Rpm,On,Not,Not,Not,0000F,2023-12-01 08:34:32
46,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,67.6 %,25 °C,1782.27 H,0 BAR,26.2 °C,0 Rpm,Off,Not,Not,Not,00000,2023-12-01 08:34:52
47,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,25.1 VDC,000,67.6 %,25 °C,1782.27 H,0 BAR,26.2 °C,0 Rpm,Off,Not,Not,Not,00000,2023-12-01 08:35:06
48,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:35:08
49,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:35:54
50,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:35:55
51,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Off,Not,Not,,2023-12-01 08:36:03
52,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:36:05
53,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:36:17
54,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:36:18
55,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,25.1 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Off,Not,Not,,2023-12-01 08:36:29
56,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:36:31
57,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:36:49
58,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:36:50
59,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,25.1 VDC,000,68.8 %,25 °C,1782.27 H,1 BAR,26.2 °C,0 Rpm,On,Off,Not,Not,,2023-12-01 08:37:01
60,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:37:03
61,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:37:32
62,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Off,Not,Not,,2023-12-01 08:37:33
63,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Not,Not,Not,,2023-12-01 08:37:54
64,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Not,Not,Not,,2023-12-01 08:38:07
65,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:38:09
66,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:38:13
67,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:38:15
68,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,25.1 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Off,Not,Not,,2023-12-01 08:38:22
69,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:38:24
70,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:41:12
71,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:41:13
72,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Not,Not,Not,,2023-12-01 08:41:34
73,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:41:35
74,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:41:37
75,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:46:24
76,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Off,Not,Not,,2023-12-01 08:46:25
77,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Not,Not,Not,,2023-12-01 08:46:45
78,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,68.8 %,25 °C,1782.27 H,0 BAR,26.5 °C,0 Rpm,On,Not,Not,Not,,2023-12-01 08:47:05
79,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:47:10
80,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:47:11
81,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:48:16
82,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:48:17
83,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,On,Off,Not,Not,,2023-12-01 08:48:31
84,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 08:48:33
85,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:03:35
86,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:16:42
87,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:16:43
88,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:17:03
89,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,68.8 %,26 °C,1782.27 H,1 BAR,26.9 °C,0 Rpm,Off,Not,Not,Not,0F34B,2023-12-01 09:17:23
90,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:17:39
91,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:17:41
92,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:17:46
93,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:17:47
94,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,25.1 VDC,000,68.8 %,26 °C,1782.27 H,1 BAR,26.9 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:18:06
95,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,68.8 %,26 °C,1782.27 H,1 BAR,26.9 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:18:27
96,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:18:33
97,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:18:35
98,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:18:41
99,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:18:42
100,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,1 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:19:03
101,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,1 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:19:43
102,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,1 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:20:03
103,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,25.1 VDC,000,68.8 %,26 °C,1782.27 H,1 BAR,27 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:20:43
104,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,1 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:21:03
105,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,1 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:21:23
106,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,1 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:21:43
107,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:21:49
108,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:21:51
109,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:21:56
110,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:21:57
111,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,25.1 VDC,000,68.8 %,26 °C,1782.27 H,1 BAR,27 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:22:17
112,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:22:19
113,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:22:21
114,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:24:32
115,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:24:33
116,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,25.3 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Off,Not,Not,,2023-12-01 09:24:40
117,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:24:42
118,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:25:51
119,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:38:51
120,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:41:10
121,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,74.4 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Off,Not,Not,,2023-12-01 09:41:11
122,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:41:31
123,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,68.8 %,26 °C,1782.27 H,0 BAR,27.2 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:41:51
124,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:42:11
125,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:42:32
126,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:43:12
127,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,68.8 %,26 °C,1782.27 H,0 BAR,27.3 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:43:23
128,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:43:24
129,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:43:27
130,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:43:29
131,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Off,Not,Not,,2023-12-01 09:43:39
132,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:43:41
133,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:43:44
134,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:43:45
135,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:44:05
136,-,-,100 %,23507.1 Km,0 %,-,-,-,-,-,,-,-,-,-,-,-,Off,,,,,2023-12-01 09:44:25
137,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:44:45
138,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:45:05
139,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:45:07
140,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:45:09
141,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:45:14
142,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:45:15
143,-,-,100 %,-,0 %,-,-,-,75.2 %,0 VDC,000,-,-,-,-,-,-,Off,,,,,2023-12-01 09:45:35
144,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:45:36
145,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:45:38
146,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:45:40
147,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:45:40
148,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,25.1 VDC,000,68.8 %,26 °C,1782.27 H,1 BAR,27.4 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:46:00
149,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,68.8 %,26 °C,1782.27 H,0 BAR,27.4 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:46:04
150,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:46:06
151,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:47:01
152,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:51:53
153,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:52:04
154,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:52:06
155,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:52:15
156,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,74.4 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:52:16
157,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:52:44
158,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:54:50
159,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:54:50
160,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:54:52
161,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:55:11
162,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:55:25
163,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:55:26
164,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:56:06
165,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:58:46
166,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 09:58:48
167,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,74.4 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Off,Not,Not,,2023-12-01 09:58:50
168,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:59:10
169,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,68.8 %,26 °C,1782.27 H,0 BAR,27.5 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:59:30
170,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 09:59:51
171,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:00:10
172,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:00:21
173,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:00:23
