,priority,sat,event,ignition,motion,rssi,di1,out1,io113,power,io24,battery,io68,adc1,io199,io16,combinedfuel,sequence,distance,totaldistance,valid,enginehours,result,io247,time
3196,0,19,0,true,true,3,1,false,100,28.498,5,4.105,0,87,28710,110094152,0,26,6.21,17222771.5,true,6672896,"023,00018785.561,0000000000000.0,00000.0,0000012718.0,89.2,00028.3,004,49.6,096,0003653748,0000,00000099.1,000575.0,0,Not,Not,Not,020E5047",,2023-11-01 20:57:32
3197,0,19,0,true,true,3,1,false,100,28.509,17,4.103,0,88,28802,110094244,0,27,90.05,17222861.55,true,6672917,"010,00018785.629,0000000000018.7,00000.0,0000012718.0,88.8,00000.0,012,50.0,096,0003653768,0000,00000099.1,000917.0,0,Not,Not,Not,F6880001",,2023-11-01 20:57:53
3198,0,19,0,true,true,3,1,false,100,28.576,17,4.102,0,87,28879,110094321,0,28,72.21,17222933.76,true,6672937,"007,00018785.715,0000000000010.7,00000.0,0000012718.0,88.0,00028.3,009,50.4,096,0003653788,0000,00000098.8,000948.0,0,Not,Not,Not,99F80167",,2023-11-01 20:58:13
3199,0,19,0,true,true,2,1,false,100,28.517,28,4.101,0,87,29061,110094503,0,29,188.46,17223122.22,true,6672957,"000,00018785.879,0000000000034.8,00000.0,0000012718.0,87.6,00000.0,016,49.6,095,0003653808,0000,00000098.5,000797.0,1,Not,Not,Not,2C000FD2",,2023-11-01 20:58:33
3200,0,12,0,true,true,2,1,false,100,28.503,43,4.099,0,88,29294,110094736,0,30,224.62,17223346.84,true,6672977,"000,00018786.100,0000000000048.6,00000.0,0000012718.0,87.6,00000.0,016,49.2,094,0003653828,0000,00000098.1,001139.0,1,Not,Not,Not,FFFFFFF9",,2023-11-01 20:58:53
3201,0,18,0,true,true,2,1,false,100,28.549,31,4.105,0,87,29497,110094939,0,4,201.3,17223548.14,true,6672997,,,2023-11-01 20:59:13
3202,0,19,0,true,true,0,1,false,100,28.576,33,4.105,0,87,29640,110095082,0,3,336.52,17223683.36,true,6673017,,,2023-11-01 20:59:33
3203,0,18,0,true,true,0,1,false,100,28.563,24,4.105,0,87,29792,110095234,0,2,425,17223771.84,true,6673037,,,2023-11-01 20:59:53
3204,0,20,0,true,true,0,1,false,100,28.432,14,4.098,0,87,29901,110095343,0,1,491.6,17223838.44,true,6673057,"100,00018786.795,0000000000020.1,00000.0,0000012718.5,88.4,00000.0,008,50.4,095,0003653918,0000,00000097.7,002172.0,0,Not,Not,Not,00000163",,2023-11-01 21:00:13
3205,0,18,0,true,true,3,1,false,100,28.516,0,4.104,0,87,29969,110095411,0,5,68.54,17223906.98,true,6673077,"006,00018786.844,0000000000014.9,00000.0,0000012718.5,88.4,00000.0,010,50.8,096,0003653928,0000,00000098.2,001105.0,0,Not,Not,Not,00000000",,2023-11-01 21:00:33
3206,0,19,0,true,true,3,1,false,100,28.54,0,4.101,0,87,29986,110095428,0,6,15.89,17223922.87,true,6673097,"007,00018786.859,0000000000006.6,00000.0,0000012718.5,86.0,00000.0,004,50.8,096,0003653948,0000,00000098.4,001470.0,0,Not,Not,Not,00000000",,2023-11-01 21:00:53
3207,0,18,0,true,true,3,1,false,100,28.578,5,4.102,0,87,30010,110095452,0,7,16.43,17223939.3,true,6673118,"032,00018786.889,0000000000006.0,00000.0,0000012718.5,86.8,00000.0,0-2,50.4,097,0003653968,0000,00000098.9,001911.0,0,Not,Not,Not,00010000",,2023-11-01 21:01:14
3208,0,18,0,true,true,3,1,false,100,28.585,0,4.102,0,87,30010,110095452,0,8,2.89,17223942.19,true,6673138,"010,00018786.900,0000000000000.0,00000.0,0000012719.0,86.4,00000.0,000,48.8,097,0003653988,0000,00000099.5,000553.0,0,Not,Not,Not,00000000",,2023-11-01 21:01:34
3209,0,18,0,true,true,3,1,false,100,28.592,0,4.104,0,87,30010,110095452,0,9,0,17223942.19,true,6673158,"011,00018786.900,0000000000000.0,00000.0,0000012719.0,87.6,00028.4,000,48.0,097,0003654008,0000,00000098.9,000550.0,0,Not,Not,Not,00004FF2",,2023-11-01 21:01:54
3210,0,18,0,true,true,3,1,false,100,28.569,0,4.102,0,87,30010,110095452,0,10,0,17223942.19,true,6673178,"011,00018786.900,0000000000000.0,00000.0,0000012719.0,87.6,00000.0,000,47.2,097,0003654028,0000,00000098.7,000550.0,0,Not,Not,Not,0000021E",,2023-11-01 21:02:14
3211,0,18,0,true,true,3,1,false,100,28.598,10,4.102,0,87,30021,110095463,0,11,13.54,17223955.73,true,6673198,"048,00018786.904,0000000000008.9,00000.0,0000012719.0,90.4,00000.0,004,46.8,097,0003654048,0000,00000098.3,002032.0,0,Not,Not,Not,79FE0000",,2023-11-01 21:02:34
3212,0,20,0,true,true,3,1,false,100,28.499,20,4.1,0,87,30101,110095543,0,12,76.52,17224032.25,true,6673217,"000,00018786.969,0000000000018.5,00000.0,0000012719.0,89.2,00000.0,010,47.2,096,0003654068,0000,00000098.8,001376.0,0,Not,Not,Not,2C000FD2",,2023-11-01 21:02:53
3213,0,19,0,true,true,3,1,false,100,28.586,30,4.105,0,87,30244,110095686,0,13,142.01,17224174.26,true,6673237,"069,00018787.094,0000000000025.6,00000.0,0000012719.0,88.4,00000.0,013,46.8,095,0003654088,0000,00000098.7,001076.0,0,Not,Not,Not,FFF9FFFB",,2023-11-01 21:03:13
3214,0,19,0,true,true,3,1,false,100,28.586,30,4.105,0,87,30244,110095686,0,2,0,17224174.26,true,6673237,,,2023-11-01 21:03:13
3215,0,18,0,true,true,3,1,false,100,28.575,43,4.105,0,87,30461,110095903,0,1,192.85,17224367.11,true,6673257,"100,00018787.615,0000000000058.7,00000.0,0000012719.5,87.2,00028.3,016,48.4,095,0003654128,0000,00000098.2,001366.0,0,Not,Not,Not,32313000",,2023-11-01 21:03:33
3216,0,19,0,true,true,2,1,false,100,28.569,48,4.104,0,87,30775,110096217,0,3,304.63,17224671.74,true,6673277,,,2023-11-01 21:03:53
3217,0,20,0,true,true,2,1,false,100,28.566,40,4.102,0,87,30993,110096435,0,4,213.22,17224884.96,true,6673297,"100,00018787.875,0000000000033.8,00000.0,0000012719.5,87.6,00000.0,013,48.8,098,0003654148,0000,00000099.1,001429.0,0,Not,Not,Not,96800000",,2023-11-01 21:04:13
3218,0,20,0,true,true,2,1,false,100,28.495,21,4.104,0,87,31161,110096603,0,5,167.01,17225051.97,true,6673318,"071,00018788.061,0000000000017.6,00000.0,0000012720.0,87.6,00000.0,009,49.6,099,0003654168,0000,00000100.6,001610.0,0,Not,Not,Not,8D7EA4C6",,2023-11-01 21:04:34
3219,0,20,0,true,true,3,1,false,100,28.584,14,4.104,0,87,31287,110096729,0,6,118.14,17225170.11,true,6673338,"004,00018788.195,0000000000023.2,00000.0,0000012720.5,87.6,00000.0,013,49.6,094,0003654188,0000,00000098.7,000962.0,0,Not,Not,Not,00000000",,2023-11-01 21:04:54
3220,0,20,0,true,true,3,1,false,100,28.514,0,4.104,0,87,31311,110096753,0,7,6.36,17225176.47,true,6673358,"023,00018788.240,0000000000005.9,00000.0,0000012720.5,88.0,00000.0,0-2,49.2,093,0003654208,0000,00000097.5,001878.0,0,Not,Not,Not,00000000",,2023-11-01 21:05:14
3221,0,20,0,true,true,3,1,false,100,28.561,0,4.103,0,87,31311,110096753,0,8,0,17225176.47,true,6673378,"022,00018788.244,0000000000000.0,00000.0,0000012720.5,87.6,00000.0,000,49.6,094,0003654228,0000,00000098.7,001175.0,0,Not,Not,Not,00040000",,2023-11-01 21:05:34
3222,0,19,0,true,true,4,1,false,100,28.486,0,4.102,0,87,31315,110096757,0,9,0,17225176.47,true,6673398,"006,00018788.244,0000000000000.0,00000.0,0000012720.5,87.6,00000.0,000,49.6,095,0003654248,0000,00000098.8,000543.0,0,Not,Not,Not,14401548",,2023-11-01 21:05:54
3223,0,20,0,true,true,4,1,false,100,28.567,16,4.102,0,87,31357,110096799,0,10,41.85,17225218.32,true,6673418,"000,00018788.270,0000000000016.9,00000.0,0000012720.5,88.8,00028.2,008,50.4,095,0003654268,0460,00000098.6,001751.0,0,Not,Not,Not,00042018",,2023-11-01 21:06:14
3224,0,20,0,true,true,3,1,false,100,28.551,19,4.103,0,87,31460,110096902,0,11,101.31,17225319.63,true,6673438,"002,00018788.369,0000000000019.0,00000.0,0000012720.5,87.6,00000.0,011,50.0,096,0003654288,0000,00000098.7,000964.0,0,Not,Not,Not,249C42B5",,2023-11-01 21:06:34
3225,0,20,0,true,true,3,1,false,100,28.573,42,4.099,0,87,31677,110097119,0,12,215.16,17225534.79,true,6673458,"000,00018788.549,0000000000050.2,00000.0,0000012720.5,86.8,00000.0,016,49.6,095,0003654308,0000,00000098.5,001176.0,1,Not,Not,Not,00062DB5",,2023-11-01 21:06:54
3226,0,20,0,true,true,3,1,false,100,28.506,53,4.102,0,87,32006,110097448,0,13,317.84,17225852.63,true,6673478,"032,00018788.869,0000000000060.7,00000.0,0000012720.5,86.4,00000.0,016,49.2,094,0003654328,0000,00000098.1,001408.0,0,Not,Not,Not,FFF9FFFB",,2023-11-01 21:07:14
3227,0,19,0,true,true,2,1,false,100,28.426,30,4.098,0,87,32243,110097685,0,14,231.19,17226083.82,true,6673498,"089,00018789.139,0000000000059.3,00000.0,0000012720.5,86.4,00000.0,013,49.2,093,0003654348,0000,00000097.4,001398.0,0,Not,Not,Not,FFF9FFFB",,2023-11-01 21:07:34
3228,0,19,0,true,true,1,1,false,100,28.564,41,4.105,0,87,32473,110097915,0,15,226.5,17226310.32,true,6673519,"075,00018789.350,0000000000043.4,00000.0,0000012721.0,86.8,00000.0,016,49.2,093,0003654368,0000,00000097.1,001009.0,0,Not,Not,Not,FFFFFFFF",,2023-11-01 21:07:55
3229,0,18,0,true,true,1,1,false,100,28.378,7,4.081,0,87,32589,110098031,0,16,115.38,17226425.7,true,6673539,"027,00018789.529,0000000000016.7,00000.0,0000012721.0,87.2,00000.0,011,50.0,094,0003654388,0000,00000097.5,001018.0,0,Not,Not,Not,296C6C75",,2023-11-01 21:08:15
3230,0,18,0,true,true,2,1,false,100,28.622,5,4.105,0,87,32604,110098046,0,17,7.78,17226433.48,true,6673558,"029,00018789.561,0000000000005.2,00000.0,0000012721.0,84.4,00000.0,0-2,49.6,095,0003654408,0000,00000097.8,001660.0,0,Not,Not,Not,00003B9A",,2023-11-01 21:08:34
3231,0,18,0,true,true,2,1,false,100,28.596,5,4.104,0,87,32625,110098067,0,18,6.22,17226439.7,true,6673578,"037,00018789.584,0000000000005.5,00000.0,0000012721.0,84.4,00000.0,0-2,48.8,096,0003654428,0000,00000098.2,001758.0,0,Not,Not,Not,00000163",,2023-11-01 21:08:54
3232,0,17,0,true,true,2,1,false,100,28.613,0,4.104,0,87,32639,110098081,0,19,14.82,17226454.52,true,6673598,"000,00018789.615,0000000000000.8,00000.0,0000012721.0,86.4,00000.0,0-2,48.4,096,0003654448,0372,00000099.2,000711.0,1,Not,Not,Not,00000000",,2023-11-01 21:09:14
3233,0,17,0,true,true,3,1,false,100,28.604,0,4.103,0,87,32639,110098081,0,20,0,17226454.52,true,6673618,"011,00018789.615,0000000000000.0,00000.0,0000012721.5,87.6,00000.0,000,47.2,097,0003654468,0212,00000098.8,000551.0,0,Not,Not,Not,00000000",,2023-11-01 21:09:34
3234,0,17,0,true,true,3,1,false,100,28.612,0,4.104,0,87,32639,110098081,0,21,0,17226454.52,true,6673638,"011,00018789.615,0000000000000.0,00000.0,0000012721.5,87.6,00000.0,000,46.8,096,0003654488,0216,00000098.2,000549.0,0,Not,Not,Not,FFFF00FF",,2023-11-01 21:09:54
3235,0,17,0,true,true,3,1,false,100,28.592,0,4.103,0,87,32639,110098081,0,22,0,17226454.52,true,6673658,"011,00018789.615,0000000000000.0,00000.0,0000012721.5,87.6,00000.0,000,46.0,096,0003654508,0216,00000097.9,000550.0,0,Not,Not,Not,00303330",,2023-11-01 21:10:14
3236,0,17,0,true,true,3,1,false,100,28.587,0,4.104,0,87,32639,110098081,0,23,0,17226454.52,true,6673678,"010,00018789.615,0000000000000.0,00000.0,0000012721.5,87.6,00028.3,000,45.6,095,0003654528,0216,00000097.5,000556.0,0,Not,Not,Not,00000000",,2023-11-01 21:10:34
3237,0,17,0,true,true,3,1,false,100,28.593,7,4.104,0,87,32648,110098090,0,24,14.73,17226469.25,true,6673698,"030,00018789.615,0000000000009.0,00000.0,0000012721.5,87.6,00028.3,004,45.6,095,0003654548,0468,00000097.1,002036.0,0,Not,Not,Not,00000000",,2023-11-01 21:10:54
3238,0,18,0,true,true,3,1,false,100,28.583,19,4.105,0,87,32733,110098175,0,25,79.93,17226549.18,true,6673719,"000,00018789.680,0000000000019.0,00000.0,0000012721.5,86.0,00000.0,010,46.0,094,0003654568,0468,00000097.6,001442.0,1,Not,Not,Not,0000509B",,2023-11-01 21:11:15
3239,0,18,0,true,true,3,1,false,100,28.522,39,4.097,0,87,32892,110098334,0,26,157.31,17226706.49,true,6673739,"069,00018789.814,0000000000034.3,00000.0,0000012721.5,85.6,00028.3,012,45.6,094,0003654588,0532,00000097.7,001741.0,0,Not,Not,Not,FFFFFFFB",,2023-11-01 21:11:35
3240,0,18,0,true,true,2,1,false,100,28.553,37,4.103,0,87,33106,110098548,0,27,187.82,17226894.31,true,6673759,"000,00018790.029,0000000000034.4,00000.0,0000012721.5,85.2,00028.3,014,47.2,094,0003654608,0436,00000097.5,001183.0,1,Not,Not,Not,FFFFFFFB",,2023-11-01 21:11:55
3241,0,18,0,true,true,2,1,false,100,28.582,46,4.106,0,87,33356,110098798,0,28,246.19,17227140.5,true,6673779,"100,00018790.270,0000000000043.1,00000.0,0000012721.5,85.6,00000.0,015,47.6,093,0003654628,0420,00000097.0,001210.0,0,Not,Not,Not,FFFFFFFF",,2023-11-01 21:12:15
3242,0,19,0,true,true,1,1,false,100,28.589,24,4.105,0,87,33566,110099008,0,29,208.6,17227349.1,true,6673799,"011,00018790.520,0000000000034.6,00000.0,0000012722.0,86.8,00028.2,014,48.4,095,0003654648,0456,00000097.6,001186.0,0,Not,Not,Not,00640000",,2023-11-01 21:12:35
3243,0,19,0,true,true,2,1,false,100,28.521,23,4.1,0,87,33742,110099184,0,30,174.79,17227523.89,true,6673819,"100,00018790.699,0000000000034.0,00000.0,0000012722.5,87.2,00028.2,013,49.6,099,0003654668,0480,00000099.8,001432.0,0,Not,Not,Not,10000000",,2023-11-01 21:12:55
3244,0,19,0,true,true,2,1,false,100,28.519,19,4.104,0,87,33882,110099324,0,31,134.11,17227658,true,6673839,"044,00018790.850,0000000000027.4,00000.0,0000012723.0,86.8,00000.0,012,50.0,098,0003654688,0472,00000100.2,001379.0,0,Not,Not,Not,00000000",,2023-11-01 21:13:15
3245,0,19,0,true,true,3,1,false,100,28.647,0,4.104,0,87,33923,110099365,0,32,31.74,17227689.74,true,6673859,"018,00018790.936,0000000000008.7,00000.0,0000012723.0,86.0,00000.0,008,50.0,093,0003654708,0348,00000097.9,000897.0,0,Not,Not,Not,00000000",,2023-11-01 21:13:35
3246,0,19,0,true,true,3,1,false,100,28.595,0,4.104,0,87,33923,110099365,0,33,15.2,17227704.94,true,6673878,"008,00018790.955,0000000000000.0,00000.0,0000012723.0,86.4,00028.2,000,50.0,093,0003654728,0216,00000098.1,000527.0,0,Not,Not,Not,00000000",,2023-11-01 21:13:54
3247,0,19,0,true,true,3,1,false,100,28.696,0,4.104,0,87,33923,110099365,0,34,0,17227704.94,true,6673898,"000,00018790.955,0000000000000.0,00000.0,0000012723.0,87.6,00000.0,000,50.0,094,0003654748,0360,00000098.2,000648.0,1,Not,Not,Not,FFFF00FF",,2023-11-01 21:14:14
3248,0,19,0,true,true,3,1,false,100,28.459,0,4.104,0,87,33934,110099376,0,35,5.08,17227710.02,true,6673919,"009,00018790.959,0000000000000.5,00000.0,0000012723.0,86.4,00000.0,0-1,50.0,094,0003654768,0320,00000097.9,000604.0,0,Not,Not,Not,020E5047",,2023-11-01 21:14:35
3249,0,18,0,true,true,3,1,false,100,28.539,0,4.104,0,87,33934,110099376,0,36,0,17227710.02,true,6673939,"014,00018790.969,0000000000000.3,00000.0,0000012723.0,87.2,00028.3,0-1,50.0,095,0003654788,0216,00000098.2,000550.0,0,Not,Not,Not,ED360001",,2023-11-01 21:14:55
3250,0,19,0,true,true,3,1,false,100,28.568,0,4.105,0,87,33934,110099376,0,37,0,17227710.02,true,6673959,"014,00018790.969,0000000000000.0,00000.0,0000012723.0,87.6,00028.3,000,49.6,095,0003654808,0216,00000097.8,000551.0,0,Not,Not,Not,00030080",,2023-11-01 21:15:15
3251,0,19,0,true,true,2,1,false,100,28.564,0,4.105,0,87,33934,110099376,0,38,0,17227710.02,true,6673979,"014,00018790.969,0000000000000.0,00000.0,0000012723.0,87.6,00000.0,000,50.0,095,0003654828,0216,00000097.4,000550.0,0,Not,Not,Not,2C000FD2",,2023-11-01 21:15:35
3252,0,19,0,true,true,3,1,false,100,28.584,0,4.105,0,87,33934,110099376,0,39,0,17227710.02,true,6673999,"011,00018790.969,0000000000000.0,00000.0,0000012723.0,87.6,00028.3,000,50.0,095,0003654848,0220,00000097.2,000550.0,0,Not,Not,Not,FFFFFFF9",,2023-11-01 21:15:55
3253,0,19,0,true,true,3,1,false,100,28.57,14,4.104,0,87,33958,110099400,0,40,22.82,17227732.84,true,6674019,"014,00018790.980,0000000000008.3,00000.0,0000012723.0,86.8,00028.2,004,50.0,095,0003654868,0496,00000097.1,002009.0,0,Not,Not,Not,FFFFFFF9",,2023-11-01 21:16:15
3254,0,19,0,true,true,3,1,false,100,28.487,23,4.101,0,87,34067,110099509,0,41,107.94,17227840.78,true,6674039,"024,00018791.010,0000000000019.6,00000.0,0000012723.0,86.4,00028.3,012,50.4,094,0003654888,0352,00000097.4,001005.0,0,Not,Not,Not,00002188",,2023-11-01 21:16:35
3255,0,19,0,true,true,2,1,false,100,28.475,45,4.105,0,87,34283,110099725,0,42,214.42,17228055.2,true,6674059,"000,00018791.244,0000000000050.3,00000.0,0000012723.0,85.6,00028.2,016,50.0,094,0003654908,0424,00000097.0,001182.0,1,Not,Not,Not,00000000",,2023-11-01 21:16:55
3256,0,18,0,true,true,2,1,false,100,28.531,54,4.106,0,87,34600,110100042,0,43,310.42,17228365.62,true,6674079,"000,00018791.555,0000000000059.6,00000.0,0000012723.5,85.6,00000.0,016,49.2,093,0003654928,0492,00000096.9,001380.0,1,Not,Not,Not,5AF3107A",,2023-11-01 21:17:15
3257,0,18,0,true,true,2,1,false,100,28.521,41,4.104,0,87,34880,110100322,0,44,266.27,17228631.89,true,6674099,"051,00018791.865,0000000000040.9,00000.0,0000012723.5,85.6,00000.0,013,48.8,092,0003654948,0532,00000096.3,001726.0,0,Not,Not,Not,00000000",,2023-11-01 21:17:35
3258,0,18,0,true,true,2,1,false,100,28.501,31,4.105,0,87,35102,110100544,0,45,219.94,17228851.83,true,6674120,"000,00018792.139,0000000000035.7,00000.0,0000012723.5,86.0,00028.2,011,48.8,092,0003654973,0552,00000095.9,002072.0,0,Not,Not,Not,00000000",,2023-11-01 21:17:56
3259,0,18,0,true,true,2,1,false,100,28.615,8,4.111,0,87,35212,110100654,0,46,104.51,17228956.34,true,6674140,"021,00018792.270,0000000000008.4,00000.0,0000012723.5,86.0,00028.3,008,49.6,093,0003654993,0336,00000096.3,000877.0,0,Not,Not,Not,00040000",,2023-11-01 21:18:16
3260,0,18,0,true,true,2,1,false,100,28.583,5,4.105,0,87,35230,110100672,0,47,13.69,17228970.03,true,6674160,"045,00018792.289,0000000000006.0,00000.0,0000012724.0,84.4,00000.0,0-2,49.6,095,0003655008,0544,00000096.9,001941.0,0,Not,Not,Not,05C505C0",,2023-11-01 21:18:36
3261,0,16,0,true,true,3,1,false,100,28.566,0,4.105,0,87,35233,110100675,0,48,4.45,17228974.48,true,6674180,"013,00018792.311,0000000000000.0,00000.0,0000012724.0,84.4,00028.3,000,48.4,096,0003655028,0212,00000098.4,000528.0,0,Not,Not,Not,00004FF2",,2023-11-01 21:18:56
3262,0,16,0,true,true,3,1,false,100,28.581,0,4.105,0,87,35233,110100675,0,49,0,17228974.48,true,6674199,"---,------------,---------------,-------,------------,----,-------,---,----,---,----------,----,----------,--------,-,---,---,---,4C6E0002",,2023-11-01 21:19:15
3263,0,15,0,true,true,3,1,false,100,28.596,0,4.105,0,87,35233,110100675,0,50,0,17228974.48,true,6674219,"013,00018792.311,0000000000000.0,00000.0,0000012724.0,83.6,00000.0,004,47.2,096,0003655059,0000,00000097.7,000549.0,0,Not,Not,Not",,2023-11-01 21:19:35
3264,0,18,0,true,true,3,1,false,100,28.552,10,4.1,0,87,35252,110100694,0,51,21.49,17228995.97,true,6674239,"071,00018792.311,0000000000010.1,00000.0,0000012724.0,00.0,00000.0,006,00.0,000,0003655063,0000,00000000.0,001605.0,0,Not,Not,Not",,2023-11-01 21:19:55
3265,0,19,0,true,true,3,1,false,100,28.501,24,4.103,0,87,35344,110100786,0,52,90.75,17229086.72,true,6674259,"000,00018792.389,0000000000018.1,00000.0,0000012724.0,86.0,00000.0,012,46.4,096,0003655075,0000,00000098.0,000912.0,1,Not,Not,Not,FFFBFFF9",,2023-11-01 21:20:15
3266,0,19,0,true,true,3,1,false,100,28.512,29,4.105,0,87,35477,110100919,0,53,132.21,17229218.93,true,6674279,"071,00018792.539,0000000000021.6,00000.0,0000012724.0,85.2,00000.0,011,46.8,095,0003655095,0000,00000098.0,001336.0,0,Not,Not,Not,FFFBFFF9",,2023-11-01 21:20:35
3267,0,19,0,true,true,3,1,false,100,28.512,29,4.105,0,87,35477,110100919,0,3,0,17229218.93,true,6674279,,,2023-11-01 21:20:35
3268,0,19,0,true,true,3,1,false,100,28.509,22,4.105,0,87,35631,110101073,0,2,144.42,17229363.35,true,6674299,,,2023-11-01 21:20:55
3269,0,18,0,true,true,3,1,false,100,28.504,48,4.1,0,87,35874,110101316,0,1,347.67,17229566.6,true,6674320,,,2023-11-01 21:21:16
3270,0,19,0,true,true,2,1,false,100,28.557,33,4.104,0,87,36138,110101580,0,4,260.98,17229827.58,true,6674340,"100,00018793.195,0000000000046.7,00000.0,0000012724.5,85.6,00000.0,015,48.0,097,0003655155,0000,00000098.5,001321.0,0,Not,Not,Not,5AF3107A",,2023-11-01 21:21:36
3271,0,19,0,true,true,2,1,false,100,28.45,31,4.099,0,87,36332,110101774,0,5,191.54,17230019.12,true,6674360,"100,00018793.400,0000000000037.0,00000.0,0000012725.0,86.0,00000.0,013,49.2,100,0003655175,0000,00000100.4,001525.0,0,Not,Not,Not,00000000",,2023-11-01 21:21:56
3272,0,19,0,true,true,2,1,false,100,28.441,24,4.1,0,87,36474,110101916,0,6,134.98,17230154.1,true,6674380,"025,00018793.555,0000000000029.6,00000.0,0000012725.5,86.0,00000.0,012,49.2,095,0003655195,0000,00000099.3,001412.0,0,Not,Not,Not,00000000",,2023-11-01 21:22:16
3273,0,19,0,true,true,3,1,false,100,28.489,6,4.103,0,88,36516,110101958,0,7,22.73,17230176.83,true,6674400,"045,00018793.625,0000000000005.2,00000.0,0000012725.5,85.2,00000.0,0-2,49.2,092,0003655215,0000,00000097.4,001676.0,0,Not,Not,Not,00010000",,2023-11-01 21:22:36
3274,0,19,0,true,true,3,1,false,100,28.517,0,4.101,0,87,36516,110101958,0,8,7.04,17230183.87,true,6674420,"026,00018793.639,0000000000000.0,00000.0,0000012725.5,86.8,00000.0,000,49.6,093,0003655235,0000,00000098.1,001173.0,0,Not,Not,Not,00000000",,2023-11-01 21:22:56
3275,0,19,0,true,true,3,1,false,100,28.494,0,4.104,0,87,36525,110101967,0,9,0,17230183.87,true,6674440,"055,00018793.639,0000000000002.3,00000.0,0000012725.5,87.2,00028.4,004,49.6,094,0003655255,0000,00000098.2,000933.0,0,Not,Not,Not,00000002",,2023-11-01 21:23:16
3276,0,19,0,true,true,3,1,false,100,28.496,0,4.1,0,87,36525,110101967,0,10,2.49,17230186.36,true,6674460,"016,00018793.650,0000000000000.0,00000.0,0000012725.5,85.6,00000.0,0-1,49.6,095,0003655275,0216,00000098.2,000550.0,1,Not,Not,Not,0000021E",,2023-11-01 21:23:36
3277,0,19,0,true,true,3,1,false,100,28.504,19,4.104,0,87,36574,110102016,0,11,45.78,17230232.14,true,6674480,"015,00018793.680,0000000000017.1,00000.0,0000012725.5,85.6,00000.0,010,50.0,095,0003655295,0452,00000098.2,001287.0,0,Not,Not,Not,03009918",,2023-11-01 21:23:56
3278,0,19,0,true,true,3,1,false,100,28.501,19,4.102,0,87,36691,110102133,0,12,111.81,17230343.95,true,6674500,"085,00018793.795,0000000000014.3,00000.0,0000012725.5,84.8,00028.1,013,50.0,096,0003655315,0000,00000098.5,000680.0,0,Not,Not,Not,00000000",,2023-11-01 21:24:16
3279,0,20,0,true,true,2,1,false,100,28.532,63,4.105,0,87,36953,110102395,0,13,252.91,17230596.86,true,6674521,"000,00018794.000,0000000000049.5,00000.0,0000012725.5,84.4,00000.0,016,48.8,096,0003655335,0000,00000098.4,001151.0,0,Not,Not,Not,FFFBFFF9",,2023-11-01 21:24:37
3280,0,20,0,true,true,1,1,false,100,28.501,16,4.105,0,87,37237,110102679,0,14,278.91,17230875.77,true,6674540,"013,00018794.365,0000000000014.4,00000.0,0000012725.5,83.6,00000.0,016,48.0,094,0003655360,0000,00000098.1,000551.0,1,Not,Not,Not,01E5E607",,2023-11-01 21:24:56
3281,0,19,0,true,true,1,1,false,100,28.514,23,4.105,0,87,37351,110102793,0,15,92.39,17230968.16,true,6674560,"017,00018794.395,0000000000025.1,00000.0,0000012725.5,83.6,00028.3,013,47.2,094,0003655370,0000,00000097.5,001055.0,0,Not,Not,Not,0001FFFF",,2023-11-01 21:25:16
3282,0,19,0,true,true,2,1,false,100,28.562,11,4.104,0,87,37455,110102897,0,16,90.76,17231058.92,true,6674580,"000,00018794.410,0000000000014.2,00000.0,0000012725.5,00.0,00028.2,013,00.0,000,0003655375,0000,00000000.0,000596.0,1,Not,Not,Not",,2023-11-01 21:25:36
3283,0,19,0,true,true,2,1,false,100,28.515,4,4.105,0,87,37465,110102907,0,17,5.8,17231064.72,true,6674600,"054,00018794.410,0000000000001.4,00000.0,0000012725.5,83.6,00028.3,004,00.0,000,0003655377,0000,00000000.0,000841.0,0,Not,Not,Not",,2023-11-01 21:25:56
3284,0,18,0,true,true,2,1,false,100,28.55,0,4.105,0,87,37465,110102907,0,18,1.2,17231065.92,true,6674620,"015,00018794.605,0000000000000.0,00000.0,0000012726.0,00.0,00000.0,000,00.0,000,0003655385,0000,00000000.0,000556.0,0,Not,Not,Not",,2023-11-01 21:26:16
3285,0,18,0,true,true,2,1,false,100,28.554,0,4.105,0,87,37465,110102907,0,19,0,17231065.92,true,6674640,"011,00018794.605,0000000000000.0,00000.0,0000012726.0,86.4,00000.0,004,49.2,000,0003655393,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 21:26:36
3286,0,19,0,true,true,2,1,false,100,28.579,8,4.105,0,87,37469,110102911,0,20,2.25,17231068.17,true,6674660,"017,00018794.605,0000000000000.0,00000.0,0000012726.0,00.0,00000.0,000,00.0,000,0003655398,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 21:26:56
3287,0,18,0,true,true,2,1,false,100,28.496,10,4.104,0,87,37529,110102971,0,21,56.14,17231124.31,true,6674680,"062,00018794.605,0000000000007.6,00000.0,0000012726.0,85.6,00000.0,005,50.0,095,0003655407,0000,00000097.3,001673.0,0,Not,Not,Not",,2023-11-01 21:27:16
3288,0,19,0,true,true,2,1,false,100,28.54,48,4.105,0,87,37700,110103142,0,22,153.2,17231277.51,true,6674700,"080,00018794.605,0000000000028.9,00000.0,0000012726.0,00.0,00000.0,013,00.0,000,0003655409,0000,00000000.0,001219.0,0,Not,Not,Not",,2023-11-01 21:27:36
